"Eje","Estrategia","LA","Institución","Sectorizador","Actividad","Tipo","Temática","Tipo.general","Etiqueta.gráfica","Fecha.de.inicio","Fecha.de.término","PTA.CC","NA."
3,29.1,"29.1.2","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,29.1,"29.1.2","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,29.1,"29.1.2","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,29.1,"29.1.2","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,29.1,"29.1.2","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,29.1,"29.1.2","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,29.1,"29.1.2","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,29.1,"29.1.2","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,29.1,"29.1.2","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,29.1,"29.1.2","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,29.1,"29.1.2","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,29.1,"29.1.2","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,29.1,"29.1.2","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,29.1,"29.1.2","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,29.1,"29.1.2","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,29.1,"29.1.2","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En materia de difusión y apertura del Estándar de Datos de Contrataciones Abiertas en México (EDCA-MX) en medios digitales se continuó con la actualización del sitio de difusión de la iniciativa: https://micrositios.inai.org.mx/contratacionesabiertas/","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,29.1,"29.1.2","SHCP","SHCP","Se autorizaron y se coordinarón 12 mesas de acompañamiento normativo en los procedimientos de contratación en materia de adquisiciones, arrendamientos y servicios, seguidos ante las dependencias y entidades de la APF","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
3,29.1,"29.1.2","SESNA","SESNA","Proyecto ""Indicadores de riesgos de corrupción en contrataciones públicas"": Se realizó el diseño y pilotaje de una metodología de identificación de riesgos de corrupción con datos obtenidos en el sistema seis de la Plataforma Digital Nacional, así como la construcción de un “modelo de redes” a través de un análisis de la interacción entre las instituciones públicas de la Administración Pública Federal y el sector privado, para lo anterior se trabajó en la construcción de indicadores basados en datos obtenidos en contrataciones abiertas del Estándar de Datos de Contrataciones Abiertas (EDCA) de la SESNA y complementados con datos de CompraNet, aunado a la revisión a distintas metodologías.","Entregable","Otro: contrataciones públicas","Entregable","Contrataciones","45048","45191",0,NA
3,29.2,"29.2.1","SFP","SFP","Se dio seguimiento a los informes generados por la SESNA con relación a los avances en el desarrollo de la Plataforma Digital Nacional del SNA, con el objeto de identificar aspectos relevantes susceptibles de impacto en la SFP.","Actividad","Otra","Actividad","Otra","44927","45291",0,NA
3,29.2,"29.2.2","SESNA","SESNA","Se pondrá a disposición del Comité Coordinador del Sistema Nacional Anticorrupción, para su aprobación e implementación, tres instrumentos normativos que permiten habilitar sistemas informáticos e información a la Plataforma Digital Nacional del Sistema Nacional Anticorrupción, en materia de contrataciones públicas. Dichos instrumentos son: 1. Acuerdo para la emisión del Protocolo de actuación en contrataciones públicas y otros procedimientos 2. El Protocolo de Actuación en contrataciones públicas y otros procedimientos3. Un formato para que los particulares formulen un manifiesto de vínculos o relaciones de negocios, personales o familiares, así como de posibles Conflictos de Interés.","Entregable","Auditoría y fiscalización","Entregable","Auditoría y \nfiscalización","45444","45641",0,NA
3,30.1,"30.1.1","INAI","INAI","Actualmente, 11 organismos garantes locales, además del propio INAI, continúan con la implementación de la iniciativa “Contrataciones Abiertas”, mediante la publicación de sus procedimientos de contratación de acuerdo al EDCA-MX: Instituto de Transparencia, Acceso a la Información Pública, Protección de Datos Personales y Rendición de Cuentas de la Ciudad de México; Instituto Duranguense de Acceso a la Información y de Protección de Datos Personales; Instituto de Acceso a la Información Pública para el Estado de Guanajuato; Instituto de Transparencia, Acceso a la Información Pública y Protección de Datos Personales del Estado de México y Municipios; Instituto Estatal de Transparencia, Acceso a la Información y Protección de Datos Personales de Nuevo León; Instituto de Acceso a la Información y Protección de Datos Personales de Quintana Roo; Comisión Estatal de Garantía de Acceso a la Información Pública de San Luis Potosí; Comisión Estatal para el Acceso a la Información Pública de Sinaloa; Instituto Veracruzano de Acceso a la Información y Protección de Datos Personales; Instituto Estatal de Transparencia, Acceso a la Información Pública y Protección de Datos Personales; e Instituto Zacatecano de Transparencia, Acceso a la información y Protección de Datos Personales. Así mismo, otras instituciones tuvieron avances en distintas etapas de la implementación, como lo son: Universidad Veracruzana; Tribunal Electoral del Poder Judicial de la Federación; Instituto de Transparencia del Estado de Aguascalientes; Instituto de Transparencia, Información Pública y Protección de Datos Personales del Estado de Jalisco; Municipio de Guadalajara, Jalisco; Congreso del Estado de Quintana Roo; Municipio de Mérida, Yucatán.",NA,NA,NA,NA,"44927","31/11/2023",1,NA
3,30.1,"30.1.1","SFP","SFP","La SFP colaboró con los integrantes del CC-SNA en la elaboración y revisión de la propuesta de ""Plan de acción que contenga las acciones de carácter nacional, para fortalecer los procesos de compras públicas y el ciclo de contratación pública en México"", el cual será presentado al pleno del SNA en su sesión ordinaria de 2024 para ser discutido y en su caso aprobado.",NA,NA,NA,NA,NA,NA,1,NA
3,30.1,"30.1.2","SFP","SFP","La SFP colaboró con los integrantes del CC-SNA y representantes de organizaciones de la sociedad civil en el grupo de trabajo para la elaboración y revisión de una propuesta de Protocolo de Actuación en materia de contrataciones públicas, el cual será presentado al CC-SNA a fn de ser integrado al Sistema 2 de la Plataforma Digital Nacional ""Sistema de los servidores públicos que intervengan en procedimientos de contrataciones públicas"".",NA,NA,NA,NA,NA,NA,1,NA
3,30.1,"30.1.1","SESNA","SESNA","Protocolo de intervención para el ""Análisis normativo en materia de adquisiciones y obras públicas de las instituciones a nivel Federal"".El protocolo tiene el objetivo de trazar la hoja de ruta para realizar un análisis normativo en materia de contrataciones públicas a nivel federal en los tres Poderes de la Unión, así como organismos autónomos. Dicho análisis tiene la finalidad de identificar las diferencias y similitudes en elementos estratégicos del proceso de contrataciones públicas. Avance en el levantamiento de información de las normas en materia de contrataciones.","Entregable","Otro: contrataciones públicas","Entregable","Contrataciones","45139","45275",0,NA
3,30.1,"30.1.2","SESNA","SESNA","La SESNA, en cumplimiento al ACUERDO SO-CC-SNA/15/10/2020.07, desarrolló un Proyecto de Acuerdo que emite el Protocolo de actuación en contrataciones públicas y otros procedimientos. El Proyecto cuenta con dos anexos: Primero. Protocolo de Actuación en contrataciones públicas y otros procedimientos; y Segundo. Formato de Manifiesto de particulares para personas físicas y personas morales. El Proyecto parte de la elaboración de la SESNA, en conjunto con la SFP y los comentarios de los enlaces del Comité Coordinador del SNA en sesiones previas de trabajo. Asimismo, el Proyecto se elaboró tomando en consideración el análisis del instrumento en la materia vigente, emitido por la SFP, para el Ejecutivo Federal (2017); mejoras al Proyecto propuesto por la SFP en la 4TA sesión del Comité Coordinador; así como lecciones aprendidas y buenas prácticas en la implementación de políticas anticorrupción y el uso de tecnologías para el combate a la corrupción en compras públicas.En cuanto a los siguientes pasos, se propone como acuerdo del grupo de trabajo socializar aún más el documento y robustecerlo, dado que por su naturaleza, será un instrumento de aplicación a nivel nacional y es importante analizar los contextos. En este orden de ideas, también se propone que el Comité Coordinador del SNA pueda someter para su consideración y aprobación dicho Proyecto en su tercera sesión ordinaria a celebrarse en el mes de septiembre de 2023.",NA,NA,NA,NA,"44927","45275",1,NA
3,30.1,"30.1.1","SESNA","SESNA","Plan de contrataciones","Entregable","Planeación","Entregable","Planeación","44927","45291",0,NA
3,30.1,"30.1.1","TFJA","TFJA","El Tribunal Federal de Justicia Administrativa lleva a cabo sus procedimientos de contrataciones públicas conforme a la Ley de Adquisiciones, Arrendamientos y Servicios del Sector Público, así mismo cumple con transparentar dicho proceso y registra todos sus procedimientos en la plataforma de CompraNet.",NA,NA,NA,NA,"01-01-2023","12-20-2023",1,NA
3,30.1,"30.1.2","TFJA","TFJA","El Tribunal Federal de Justicia Administrativa lleva a cabo sus procedimientos de contrataciones públicas conforme a la Ley de Adquisiciones, Arrendamientos y Servicios del Sector Público, así mismo cumple con transparentar dicho proceso y registra todos sus procedimientos en la plataforma de CompraNet.",NA,NA,NA,NA,"01-01-2023","12-20-2023",1,NA
3,30.2,"30.2.1","SHCP","SHCP","Se impartieron 19 cursos de capacitación a 2231 Servidores Públicos en materia de Adquisiciones, Arrendamientos y Servicios de Sector Público y Obras Públicas y Servicios Relacionados con las Mismas.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
3,30.2,"30.2.1","SFP","SFP","Impartir en el SICAVISP el curso denominado ""Contrataciones Públicas"" y difundirlo en la plataforma por medio de banners y en el calendario anual de capacitación","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
3,30.2,"30.2.2","SFP","SFP","Se promovió reunión con el área competente de la SFP en materia de adquisiciones y compras púbicas con la finalidad de revisar las líneas de acción del Programa de Implementación respecto de los temas referidos para avanzar en su cumplimiento.","Actividad","Otra","Actividad","Otra","44927","45291",0,NA
3,30.3,"30.3.1","AEFCM","SEP","En el año se llevaron a cabo 58 procedimientos realizados de manera electrónica y la información se registró en el Sistema denominado CompraNet.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
3,30.3,"30.3.1","AEFCM","SEP","Se registraron en la Bitácora Electrónica de Seguimiento de Adquisiones (BESA) 2 procedimientos que fueron adjudicados.","N/A",NA,"Otro",NA,"44927","45291",0,NA
3,30.3,"30.3.1","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En México, el Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales (INAI) junto con OCP promueven, con el apoyo y liderazgo de los Organismos Garantes Locales (OGL) del Sistema Nacional de Transparencia (SNT), la implementación de esta iniciativa en los sujetos obligados de los tres órdenes de gobierno, en su caso, mediante la adopción de una herramienta tecnológica y visualizador construidos para tal fin.","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,30.3,"30.3.1","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En México, el Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales (INAI) junto con OCP promueven, con el apoyo y liderazgo de los Organismos Garantes Locales (OGL) del Sistema Nacional de Transparencia (SNT), la implementación de esta iniciativa en los sujetos obligados de los tres órdenes de gobierno, en su caso, mediante la adopción de una herramienta tecnológica y visualizador construidos para tal fin.","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,30.3,"30.3.1","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En México, el Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales (INAI) junto con OCP promueven, con el apoyo y liderazgo de los Organismos Garantes Locales (OGL) del Sistema Nacional de Transparencia (SNT), la implementación de esta iniciativa en los sujetos obligados de los tres órdenes de gobierno, en su caso, mediante la adopción de una herramienta tecnológica y visualizador construidos para tal fin.","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,30.3,"30.3.1","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En México, el Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales (INAI) junto con OCP promueven, con el apoyo y liderazgo de los Organismos Garantes Locales (OGL) del Sistema Nacional de Transparencia (SNT), la implementación de esta iniciativa en los sujetos obligados de los tres órdenes de gobierno, en su caso, mediante la adopción de una herramienta tecnológica y visualizador construidos para tal fin.","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,30.3,"30.3.1","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En México, el Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales (INAI) junto con OCP promueven, con el apoyo y liderazgo de los Organismos Garantes Locales (OGL) del Sistema Nacional de Transparencia (SNT), la implementación de esta iniciativa en los sujetos obligados de los tres órdenes de gobierno, en su caso, mediante la adopción de una herramienta tecnológica y visualizador construidos para tal fin.","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,30.3,"30.3.1","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En México, el Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales (INAI) junto con OCP promueven, con el apoyo y liderazgo de los Organismos Garantes Locales (OGL) del Sistema Nacional de Transparencia (SNT), la implementación de esta iniciativa en los sujetos obligados de los tres órdenes de gobierno, en su caso, mediante la adopción de una herramienta tecnológica y visualizador construidos para tal fin.","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,30.3,"30.3.1","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En México, el Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales (INAI) junto con OCP promueven, con el apoyo y liderazgo de los Organismos Garantes Locales (OGL) del Sistema Nacional de Transparencia (SNT), la implementación de esta iniciativa en los sujetos obligados de los tres órdenes de gobierno, en su caso, mediante la adopción de una herramienta tecnológica y visualizador construidos para tal fin.","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,30.3,"30.3.1","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En México, el Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales (INAI) junto con OCP promueven, con el apoyo y liderazgo de los Organismos Garantes Locales (OGL) del Sistema Nacional de Transparencia (SNT), la implementación de esta iniciativa en los sujetos obligados de los tres órdenes de gobierno, en su caso, mediante la adopción de una herramienta tecnológica y visualizador construidos para tal fin.","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,30.3,"30.3.1","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En México, el Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales (INAI) junto con OCP promueven, con el apoyo y liderazgo de los Organismos Garantes Locales (OGL) del Sistema Nacional de Transparencia (SNT), la implementación de esta iniciativa en los sujetos obligados de los tres órdenes de gobierno, en su caso, mediante la adopción de una herramienta tecnológica y visualizador construidos para tal fin.","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,30.3,"30.3.1","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En México, el Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales (INAI) junto con OCP promueven, con el apoyo y liderazgo de los Organismos Garantes Locales (OGL) del Sistema Nacional de Transparencia (SNT), la implementación de esta iniciativa en los sujetos obligados de los tres órdenes de gobierno, en su caso, mediante la adopción de una herramienta tecnológica y visualizador construidos para tal fin.","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,30.3,"30.3.1","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En México, el Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales (INAI) junto con OCP promueven, con el apoyo y liderazgo de los Organismos Garantes Locales (OGL) del Sistema Nacional de Transparencia (SNT), la implementación de esta iniciativa en los sujetos obligados de los tres órdenes de gobierno, en su caso, mediante la adopción de una herramienta tecnológica y visualizador construidos para tal fin.","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
3,30.3,"30.3.1","INAI","INAI","En 2023, se dio continuidad al impulso de la iniciativa ""Contrataciones Abiertas"", que tiene como objetivo incrementar la oferta y la calidad de la información relacionada con los procedimientos de contratación que realizan los gobiernos; además de potenciar su comparabilidad y utilidad mediante la adopción del Estándar de Datos de Contrataciones Abiertas. En México, el Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales (INAI) junto con OCP promueven, con el apoyo y liderazgo de los Organismos Garantes Locales (OGL) del Sistema Nacional de Transparencia (SNT), la implementación de esta iniciativa en los sujetos obligados de los tres órdenes de gobierno, en su caso, mediante la adopción de una herramienta tecnológica y visualizador construidos para tal fin.","Actividad","Contrataciones abiertas","Actividad","Contrataciones","09-01-2023","21-12-2023",0,NA
